"REF_DATE","GEO","DGUID","Gender","Indicators","Statistics","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2021-10","Ontario","2021A000235","Women","Life satisfaction rating of 8, 9 or 10","Percentage of persons","Percent","239","units","0","v1331434676","8.3.3.1","49.8","","","","1"
"2022-01","Ontario","2021A000235","Women","Life satisfaction rating of 8, 9 or 10","Percentage of persons","Percent","239","units","0","v1331434676","8.3.3.1","47.2","","","","1"
"2022-04","Ontario","2021A000235","Women","Life satisfaction rating of 8, 9 or 10","Percentage of persons","Percent","239","units","0","v1331434676","8.3.3.1","48.4","","","","1"
"2022-07","Ontario","2021A000235","Women","Life satisfaction rating of 8, 9 or 10","Percentage of persons","Percent","239","units","0","v1331434676","8.3.3.1","54.0","","","","1"
"2022-10","Ontario","2021A000235","Women","Life satisfaction rating of 8, 9 or 10","Percentage of persons","Percent","239","units","0","v1331434676","8.3.3.1","40.6","","","","1"
"2023-04","Ontario","2021A000235","Women","Life satisfaction rating of 8, 9 or 10","Percentage of persons","Percent","239","units","0","v1331434676","8.3.3.1","47.2","","","","1"
"2023-07","Ontario","2021A000235","Women","Life satisfaction rating of 8, 9 or 10","Percentage of persons","Percent","239","units","0","v1331434676","8.3.3.1","45.7","","","","1"
"2023-10","Ontario","2021A000235","Women","Life satisfaction rating of 8, 9 or 10","Percentage of persons","Percent","239","units","0","v1331434676","8.3.3.1","42.8","","","","1"
"2021-04","Prairies Region","2021A00014","Total, all persons","Life satisfaction rating between 0 and 5","Percentage of persons","Percent","239","units","0","v1331434694","9.1.1.1","29.4","","","","1"
"2021-07","Prairies Region","2021A00014","Total, all persons","Life satisfaction rating between 0 and 5","Percentage of persons","Percent","239","units","0","v1331434694","9.1.1.1","18.6","","","","1"
"2021-10","Prairies Region","2021A00014","Total, all persons","Life satisfaction rating between 0 and 5","Percentage of persons","Percent","239","units","0","v1331434694","9.1.1.1","22.1","","","","1"
"2022-01","Prairies Region","2021A00014","Total, all persons","Life satisfaction rating between 0 and 5","Percentage of persons","Percent","239","units","0","v1331434694","9.1.1.1","18.5","","","","1"
"2022-04","Prairies Region","2021A00014","Total, all persons","Life satisfaction rating between 0 and 5","Percentage of persons","Percent","239","units","0","v1331434694","9.1.1.1","18.8","","","","1"
"2022-07","Prairies Region","2021A00014","Total, all persons","Life satisfaction rating between 0 and 5","Percentage of persons","Percent","239","units","0","v1331434694","9.1.1.1","18.8","","","","1"
"2022-10","Prairies Region","2021A00014","Total, all persons","Life satisfaction rating between 0 and 5","Percentage of persons","Percent","239","units","0","v1331434694","9.1.1.1","23.7","","","","1"
"2023-04","Prairies Region","2021A00014","Total, all persons","Life satisfaction rating between 0 and 5","Percentage of persons","Percent","239","units","0","v1331434694","9.1.1.1","22.5","","","","1"
"2023-07","Prairies Region","2021A00014","Total, all persons","Life satisfaction rating between 0 and 5","Percentage of persons","Percent","239","units","0","v1331434694","9.1.1.1","20.2","","","","1"
"2023-10","Prairies Region","2021A00014","Total, all persons","Life satisfaction rating between 0 and 5","Percentage of persons","Percent","239","units","0","v1331434694","9.1.1.1","25.4","","","","1"
"2021-04","Prairies Region","2021A00014","Total, all persons","Life satisfaction rating of 6 or 7","Percentage of persons","Percent","239","units","0","v1331434703","9.1.2.1","30.6","","","","1"
"2021-07","Prairies Region","2021A00014","Total, all persons","Life satisfaction rating of 6 or 7","Percentage of persons","Percent","239","units","0","v1331434703","9.1.2.1","29.0","","","","1"
"2021-10","Prairies Region","2021A00014","Total, all persons","Life satisfaction rating of 6 or 7","Percentage of persons","Percent","239","units","0","v1331434703","9.1.2.1","29.6","","","","1"
"2022-01","Prairies Region","2021A00014","Total, all persons","Life satisfaction rating of 6 or 7","Percentage of persons","Percent","239","units","0","v1331434703","9.1.2.1","28.8","","","","1"
"2022-04","Prairies Region","2021A00014","Total, all persons","Life satisfaction rating of 6 or 7","Percentage of persons","Percent","239","units","0","v1331434703","9.1.2.1","28.4","","","","1"
"2022-07","Prairies Region","2021A00014","Total, all persons","Life satisfaction rating of 6 or 7","Percentage of persons","Percent","239","units","0","v1331434703","9.1.2.1","28.7","","","","1"
"2022-10","Prairies Region","2021A00014","Total, all persons","Life satisfaction rating of 6 or 7","Percentage of persons","Percent","239","units","0","v1331434703","9.1.2.1","32.1","","","","1"
"2023-04","Prairies Region","2021A00014","Total, all persons","Life satisfaction rating of 6 or 7","Percentage of persons","Percent","239","units","0","v1331434703","9.1.2.1","30.1","","","","1"
"2023-07","Prairies Region","2021A00014","Total, all persons","Life satisfaction rating of 6 or 7","Percentage of persons","Percent","239","units","0","v1331434703","9.1.2.1","29.6","","","","1"
"2023-10","Prairies Region","2021A00014","Total, all persons","Life satisfaction rating of 6 or 7","Percentage of persons","Percent","239","units","0","v1331434703","9.1.2.1","29.2","","","","1"
"2021-04","Prairies Region","2021A00014","Total, all persons","Life satisfaction rating of 8, 9 or 10","Percentage of persons","Percent","239","units","0","v1331434712","9.1.3.1","39.9","","","","1"
"2021-07","Prairies Region","2021A00014","Total, all persons","Life satisfaction rating of 8, 9 or 10","Percentage of persons","Percent","239","units","0","v1331434712","9.1.3.1","52.5","","","","1"
"2021-10","Prairies Region","2021A00014","Total, all persons","Life satisfaction rating of 8, 9 or 10","Percentage of persons","Percent","239","units","0","v1331434712","9.1.3.1","48.3","","","","1"
"2022-01","Prairies Region","2021A00014","Total, all persons","Life satisfaction rating of 8, 9 or 10","Percentage of persons","Percent","239","units","0","v1331434712","9.1.3.1","52.8","","","","1"
"2022-04","Prairies Region","2021A00014","Total, all persons","Life satisfaction rating of 8, 9 or 10","Percentage of persons","Percent","239","units","0","v1331434712","9.1.3.1","52.8","","","","1"
"2022-07","Prairies Region","2021A00014","Total, all persons","Life satisfaction rating of 8, 9 or 10","Percentage of persons","Percent","239","units","0","v1331434712","9.1.3.1","52.6","","","","1"
"2022-10","Prairies Region","2021A00014","Total, all persons","Life satisfaction rating of 8, 9 or 10","Percentage of persons","Percent","239","units","0","v1331434712","9.1.3.1","44.2","","","","1"
"2023-04","Prairies Region","2021A00014","Total, all persons","Life satisfaction rating of 8, 9 or 10","Percentage of persons","Percent","239","units","0","v1331434712","9.1.3.1","47.4","","","","1"
"2023-07","Prairies Region","2021A00014","Total, all persons","Life satisfaction rating of 8, 9 or 10","Percentage of persons","Percent","239","units","0","v1331434712","9.1.3.1","50.2","","","","1"
"2023-10","Prairies Region","2021A00014","Total, all persons","Life satisfaction rating of 8, 9 or 10","Percentage of persons","Percent","239","units","0","v1331434712","9.1.3.1","45.4","","","","1"
"2021-04","Prairies Region","2021A00014","Men","Life satisfaction rating between 0 and 5","Percentage of persons","Percent","239","units","0","v1331434730","9.2.1.1","25.6","","","","1"
"2021-07","Prairies Region","2021A00014","Men","Life satisfaction rating between 0 and 5","Percentage of persons","Percent","239","units","0","v1331434730","9.2.1.1","18.1","","","","1"
"2021-10","Prairies Region","2021A00014","Men","Life satisfaction rating between 0 and 5","Percentage of persons","Percent","239","units","0","v1331434730","9.2.1.1","19.6","","","","1"
"2022-01","Prairies Region","2021A00014","Men","Life satisfaction rating between 0 and 5","Percentage of persons","Percent","239","units","0","v1331434730","9.2.1.1","19.2","","","","1"
"2022-04","Prairies Region","2021A00014","Men","Life satisfaction rating between 0 and 5","Percentage of persons","Percent","239","units","0","v1331434730","9.2.1.1","18.2","","","","1"
"2022-07","Prairies Region","2021A00014","Men","Life satisfaction rating between 0 and 5","Percentage of persons","Percent","239","units","0","v1331434730","9.2.1.1","16.3","","","","1"
"2022-10","Prairies Region","2021A00014","Men","Life satisfaction rating between 0 and 5","Percentage of persons","Percent","239","units","0","v1331434730","9.2.1.1","22.2","","","","1"
"2023-04","Prairies Region","2021A00014","Men","Life satisfaction rating between 0 and 5","Percentage of persons","Percent","239","units","0","v1331434730","9.2.1.1","21.8","","","","1"
"2023-07","Prairies Region","2021A00014","Men","Life satisfaction rating between 0 and 5","Percentage of persons","Percent","239","units","0","v1331434730","9.2.1.1","22.6","","","","1"
"2023-10","Prairies Region","2021A00014","Men","Life satisfaction rating between 0 and 5","Percentage of persons","Percent","239","units","0","v1331434730","9.2.1.1","24.8","","","","1"
"2021-04","Prairies Region","2021A00014","Men","Life satisfaction rating of 6 or 7","Percentage of persons","Percent","239","units","0","v1331434739","9.2.2.1","31.8","","","","1"
"2021-07","Prairies Region","2021A00014","Men","Life satisfaction rating of 6 or 7","Percentage of persons","Percent","239","units","0","v1331434739","9.2.2.1","29.6","","","","1"
"2021-10","Prairies Region","2021A00014","Men","Life satisfaction rating of 6 or 7","Percentage of persons","Percent","239","units","0","v1331434739","9.2.2.1","29.6","","","","1"
"2022-01","Prairies Region","2021A00014","Men","Life satisfaction rating of 6 or 7","Percentage of persons","Percent","239","units","0","v1331434739","9.2.2.1","26.6","","","","1"
"2022-04","Prairies Region","2021A00014","Men","Life satisfaction rating of 6 or 7","Percentage of persons","Percent","239","units","0","v1331434739","9.2.2.1","28.5","","","","1"
"2022-07","Prairies Region","2021A00014","Men","Life satisfaction rating of 6 or 7","Percentage of persons","Percent","239","units","0","v1331434739","9.2.2.1","26.9","","","","1"
"2022-10","Prairies Region","2021A00014","Men","Life satisfaction rating of 6 or 7","Percentage of persons","Percent","239","units","0","v1331434739","9.2.2.1","31.5","","","","1"
"2023-04","Prairies Region","2021A00014","Men","Life satisfaction rating of 6 or 7","Percentage of persons","Percent","239","units","0","v1331434739","9.2.2.1","31.7","","","","1"
"2023-07","Prairies Region","2021A00014","Men","Life satisfaction rating of 6 or 7","Percentage of persons","Percent","239","units","0","v1331434739","9.2.2.1","26.3","","","","1"
"2023-10","Prairies Region","2021A00014","Men","Life satisfaction rating of 6 or 7","Percentage of persons","Percent","239","units","0","v1331434739","9.2.2.1","29.0","","","","1"
"2021-04","Prairies Region","2021A00014","Men","Life satisfaction rating of 8, 9 or 10","Percentage of persons","Percent","239","units","0","v1331434748","9.2.3.1","42.5","","","","1"
"2021-07","Prairies Region","2021A00014","Men","Life satisfaction rating of 8, 9 or 10","Percentage of persons","Percent","239","units","0","v1331434748","9.2.3.1","52.3","","","","1"
"2021-10","Prairies Region","2021A00014","Men","Life satisfaction rating of 8, 9 or 10","Percentage of persons","Percent","239","units","0","v1331434748","9.2.3.1","50.7","","","","1"
"2022-01","Prairies Region","2021A00014","Men","Life satisfaction rating of 8, 9 or 10","Percentage of persons","Percent","239","units","0","v1331434748","9.2.3.1","54.2","","","","1"
"2022-04","Prairies Region","2021A00014","Men","Life satisfaction rating of 8, 9 or 10","Percentage of persons","Percent","239","units","0","v1331434748","9.2.3.1","53.4","","","","1"
"2022-07","Prairies Region","2021A00014","Men","Life satisfaction rating of 8, 9 or 10","Percentage of persons","Percent","239","units","0","v1331434748","9.2.3.1","56.8","","","","1"
"2022-10","Prairies Region","2021A00014","Men","Life satisfaction rating of 8, 9 or 10","Percentage of persons","Percent","239","units","0","v1331434748","9.2.3.1","46.3","","","","1"
"2023-04","Prairies Region","2021A00014","Men","Life satisfaction rating of 8, 9 or 10","Percentage of persons","Percent","239","units","0","v1331434748","9.2.3.1","46.5","","","","1"
"2023-07","Prairies Region","2021A00014","Men","Life satisfaction rating of 8, 9 or 10","Percentage of persons","Percent","239","units","0","v1331434748","9.2.3.1","51.0","","","","1"
"2023-10","Prairies Region","2021A00014","Men","Life satisfaction rating of 8, 9 or 10","Percentage of persons","Percent","239","units","0","v1331434748","9.2.3.1","46.2","","","","1"
"2021-04","Prairies Region","2021A00014","Women","Life satisfaction rating between 0 and 5","Percentage of persons","Percent","239","units","0","v1331434766","9.3.1.1","33.2","","","","1"
"2021-07","Prairies Region","2021A00014","Women","Life satisfaction rating between 0 and 5","Percentage of persons","Percent","239","units","0","v1331434766","9.3.1.1","19.0","","","","1"
"2021-10","Prairies Region","2021A00014","Women","Life satisfaction rating between 0 and 5","Percentage of persons","Percent","239","units","0","v1331434766","9.3.1.1","24.5","","","","1"
"2022-01","Prairies Region","2021A00014","Women","Life satisfaction rating between 0 and 5","Percentage of persons","Percent","239","units","0","v1331434766","9.3.1.1","17.8","","","","1"
"2022-04","Prairies Region","2021A00014","Women","Life satisfaction rating between 0 and 5","Percentage of persons","Percent","239","units","0","v1331434766","9.3.1.1","19.5","","","","1"
"2022-07","Prairies Region","2021A00014","Women","Life satisfaction rating between 0 and 5","Percentage of persons","Percent","239","units","0","v1331434766","9.3.1.1","21.2","","","","1"
"2022-10","Prairies Region","2021A00014","Women","Life satisfaction rating between 0 and 5","Percentage of persons","Percent","239","units","0","v1331434766","9.3.1.1","25.2","","","","1"
